sample_id,ipq,brand_enc,price
41194,0,0,3.995
264170,0,0,29.705
52952,0,0,19.99
92287,20,0,26.99
153223,4,0,11.695
18759,2,0,64.31
276428,0,0,3.89
25260,0,0,49.21
49917,0,0,3.625
67576,0,0,2.74
130153,0,0,9.55
2167,3,0,77.04
164461,0,0,16.49
31696,1,0,4.88
240100,0,0,36.04
139492,0,0,57.06
146225,0,0,54.61
200726,0,0,4.49
3561,1,0,136.9
257080,24,0,16.78
293032,5,0,37.065
161164,0,0,6.855
46677,5,0,4.12
106211,0,0,11.66
92485,62,0,3.79
187118,0,0,11.48
264168,0,0,5.29
204842,0,0,23.98
76182,0,0,8.67
201504,1,0,73.99
125302,0,0,1.61
77523,6,0,4.455
91527,6,0,43.99
33307,2,0,4.26
417,0,0,15.95
192767,0,0,5.640000000000001
296924,0,0,1.79
265551,24,0,20.2
131908,0,0,7.96
18771,3,0,54.69
180222,2,0,6.99
298233,2,0,13.79
42614,0,0,8.98
292433,0,0,32.0
285026,81,0,5.39
50102,0,0,16.48
187581,0,0,7.685
130442,6,0,34.595
230285,0,0,9.99
7861,6,0,24.99
53736,2,0,3.31
167085,2,0,3.59
175981,0,0,6.755
13838,0,0,33.44
75676,2,0,3.29
119065,8,0,6.34
134371,0,0,14.73
102386,110,0,41.75
29575,0,0,8.995
88682,375,0,2.98
196307,3,0,65.68
144642,0,0,6.88
125321,0,0,6.48
166018,0,0,6.12
239174,0,0,11.63
54950,6,0,14.39
282699,0,0,4.89
280449,78,0,12.78
266411,0,0,12.035
255003,0,0,15.99
50351,0,0,29.99
43645,1,0,7.29
7384,0,0,8.73
210242,4,0,4.28
75294,0,0,3.59
86060,0,0,9.595
159422,0,0,14.99
73142,0,0,63.97
256754,0,0,7.279999999999999
46309,0,0,3.99
60847,5,0,5.27
154905,0,0,9.98
228499,2,0,28.2
270036,0,0,3.475
19147,0,0,45.99
269476,61,0,24.99
210596,17,0,16.13
206573,0,0,11.99
26947,12,0,25.655
53688,75,0,7.99
55837,77,0,9.97
279665,0,0,52.99
72234,0,0,15.99
120322,79999999999995,0,129.345
7908,4,0,51.28
63630,12,0,19.825
115268,0,0,38.99
211287,0,0,59.99
269241,0,0,21.27
255647,0,0,3.64
269863,75,0,32.0
95178,20,0,122.5
243974,18,0,42.99
49990,0,0,4.6
291851,25,0,13.99
204602,0,0,17.95
133633,0,0,48.5
285773,38,0,6.449999999999999
156432,0,0,6.0
275409,0,0,18.16
2092,2,0,38.92
156026,0,0,35.16
97260,0,0,3.09
171606,0,0,74.69
206278,0,0,27.24
214652,5,0,2.0
275045,0,0,23.875
166436,408,0,1.56
231326,0,0,58.99
24439,0,0,4.22
298500,0,0,12.59
164073,4,0,2.99
139507,0,0,12.02
247861,0,0,40.66
30748,0,0,3.48
219348,0,0,18.98
178653,0,0,5.16
47527,0,0,54.97
177547,0,0,2.5
197312,5,0,6.99
66937,1,0,73.98
50466,81,0,17.99
5012,0,0,4.98
207378,0,0,9.605
118255,0,0,12.98
209185,9,0,4.97
264991,7,0,32.435
225059,1,0,10.98
119165,0,0,30.75
278270,0,0,10.29
163296,0,0,11.515
179805,0,0,2.78
226951,0,0,26.95
295951,0,0,5.98
85892,9,0,2.365
250676,8,0,8.995000000000001
275424,0,0,37.63
119372,0,0,2.48
140710,0,0,14.34
55375,0,0,10.29
217798,0,0,19.99
209515,0,0,31.99
22122,0,0,15.34
150329,0,0,6.29
117051,0,0,12.105
14186,0,0,29.99
116630,0,0,16.39
13337,0,0,23.76
287094,0,0,39.49
243638,0,0,83.95
128915,0,0,10.66
267044,0,0,81.59
241257,2,0,8.99
67527,6,0,19.99
61231,0,0,81.41
215971,0,0,4.82
281169,0,0,14.98
293244,86,0,47.150000000000006
121455,0,0,3.42
199179,2,0,84.425
265031,0,0,8.74
7210,0,0,94.15
194026,0,0,10.99
262660,0,0,9.95
207442,0,0,10.34
278810,0,0,26.92
250677,25,0,11.89
289214,0,0,7.779999999999999
35983,0,0,23.99
18650,0,0,15.0
269146,0,0,20.78
87277,0,0,8.6
111842,76,0,9.99
169388,0,0,8.14
299270,4,0,1.79
231665,5,0,19.99
197163,5274,0,6.59
200945,0,0,9.99
121866,2,0,11.88
61823,0,0,13.5
184450,0,0,6.585
28379,0,0,3.29
17548,4,0,31.3
68609,0,0,101.04
240604,0,0,7.99
28640,8,0,3.49
229496,6,0,1.245
211861,0,0,68.62
199680,0,0,3.76
65980,0,0,19.95
168781,0,0,50.0
3999,0,0,12.645
108325,0,0,6.32
45717,0,0,32.02
106302,55,0,22.06
181643,4,0,0.68
277846,0,0,1.99
1275,0,0,10.99
154675,0,0,33.41
169956,0,0,17.43
293016,0,0,46.38
116115,0,0,19.78
148599,0,0,3.7
15649,34,0,11.99
174727,75,0,8.245000000000001
85418,0,0,4.48
80230,0,0,4.78
277682,24,0,19.285
61301,0,0,14.49
75139,0,0,14.46
118196,0,0,4.48
43092,5,0,32.15
24069,14,0,7.41
159088,0,0,4.475
42677,6,0,3.12
221639,600,0,36.41
258381,0,0,22.98
151710,0,0,4.19
31416,0,0,0.94
94676,0,0,16.99
137458,0,0,10.13
33363,0,0,62.95
65465,6,0,15.99
163583,0,0,5.58
284362,0,0,10.99
71471,0,0,30.58
288253,0,0,6.29
189070,6,0,17.0
220854,5,0,14.99
70357,0,0,8.43
284496,0,0,1.095
225324,0,0,43.95
166420,0,0,3.54
81020,2,0,9.86
106687,0,0,2.34
87338,0,0,16.95
120402,1,0,7.92
215642,0,0,15.16
281020,0,0,24.99
110691,0,0,18.49
222667,4,0,11.99
167004,0,0,7.68
229471,0,0,14.53
141768,0,0,27.95
264228,0,0,21.0
222372,2400,0,37.735
201173,5,0,6.99
231147,0,0,24.99
247244,750,0,29.44
238797,0,0,45.49
104859,0,0,75.99
78219,0,0,14.74
138977,1,0,7.745
72879,5,0,4.19
207350,0,0,32.85
235099,0,0,46.32
142541,2,0,34.81
222590,0,0,85.6
61975,7,0,5.0
248371,0,0,8.545
49210,0,0,10.99
37530,0,0,6.324999999999999
129646,2,0,2.49
154483,0,0,15.99
117435,76,0,12.99
215075,0,0,60.91
133854,0,0,33.435
109919,3,0,22.4
562,4,0,21.0
173474,0,0,1.59
259293,0,0,62.31
166936,0,0,8.99
97928,2,0,1.335
159468,0,0,8.99
183322,0,0,13.79
85385,0,0,4.025
29096,8,0,11.3
285345,0,0,2.69
151429,0,0,8.73
159342,0,0,3.49
179643,5,0,10.98
192838,4,0,16.99
87435,67,0,35.99
153678,0,0,9.95
5714,0,0,18.95
162472,4,0,2.99
276793,0,0,8.53
144125,0,0,5.75
10306,0,0,3.285
164213,0,0,14.16
94649,0,0,1.63
121059,0,0,9.99
212280,0,0,9.92
283248,0,0,21.355
133868,0,0,13.95
48574,6,0,2.59
33241,0,0,20.65
218938,0,0,38.0
178483,0,0,20.0
145111,2,0,34.81
245245,0,0,4.98
131881,7,0,5.88
231974,12,0,10.57
265999,3,0,24.59
198253,0,0,79.95
299347,4,0,9.75
120429,0,0,4.49
34034,0,0,64.98
86065,28,0,7.35
48510,53,0,4.640000000000001
120770,0,0,153.4
172197,0,0,125.99
55215,0,0,64.95
35034,0,0,29.99
152343,0,0,27.78
186173,87,0,1.87
144465,0,0,5.654999999999999
230994,0,0,0.99
185364,3,0,10.14
144637,0,0,6.27
204501,2,0,6.5
229756,0,0,14.99
57099,6,0,33.99
294757,12,0,25.69
88119,0,0,24.81
222985,1300,0,58.24
3143,0,0,46.43
117559,0,0,6.98
125063,0,0,20.305
181390,0,0,92.8
110688,0,0,14.25
251094,47,0,6.59
25638,8,0,60.14
80086,0,0,10.78
75940,0,0,42.54
46572,0,0,3.24
134876,0,0,15.95
162166,0,0,5.74
34425,8,0,6.32
104642,0,0,10.545
7202,1,0,44.34
215480,0,0,9.99
206035,8,0,5.6
291750,0,0,128.89
228718,0,0,21.48
47989,0,0,5.49
7419,0,0,10.95
37948,0,0,3.59
296778,0,0,4.28
51124,0,0,13.33
46070,6,0,20.46
49501,5,0,2.47
52,0,0,35.98
206910,5,0,2.835
244679,57,0,8.99
291677,16,0,17.89
119962,8,0,3.49
64860,36,0,32.99
236723,1,0,1.32
258495,0,0,17.9
33987,0,0,5.99
14326,0,0,36.0
135624,0,0,16.34
282172,5,0,1.39
250996,0,0,38.34
110619,0,0,134.99
110375,0,0,24.99
125838,2,0,3.49
56487,0,0,78.99
271968,0,0,3.74
90060,0,0,9.99
115918,0,0,4.79
23400,0,0,4.29
294062,0,0,5.55
94311,0,0,9.79
118200,0,0,8.175
23477,0,0,13.99
297068,5,0,10.99
187395,0,0,11.0
207060,76,0,3.505
179259,8,0,32.97
185456,0,0,35.99
243888,4,0,15.715
101099,0,0,1.99
233849,2,0,4.295
79551,0,0,4.99
106954,0,0,33.99
216481,0,0,19.99
278689,0,0,34.14
92299,200,0,29.99
68132,548,0,16.99
2346,3,0,141.62
1891,0,0,26.09
238190,0,0,16.59
236400,0,0,13.99
86282,2,0,1.0
96036,0,0,2.87
274786,0,0,4.535
174444,500,0,24.99
99802,0,0,3.585
260473,81,0,23.1
165364,63,0,2.98
3080,87,0,2.98
229060,24,0,31.99
276272,0,0,4.48
131749,6,0,20.35
15526,0,0,30.01
250782,0,0,14.99
176875,0,0,39.94
95211,0,0,18.34
8183,7,0,8.39
72142,4,0,115.95
251679,0,0,1.24
60256,8,0,4.54
127591,6,0,2.99
218169,0,0,19.99
241925,0,0,18.94
45266,0,0,12.995
217681,0,0,10.49
190858,0,0,17.39
227929,1,0,38.99
243376,600,0,59.12
159885,0,0,11.95
245015,0,0,49.99
176921,7,0,8.89
252624,0,0,9.23
194998,0,0,10.0
66748,0,0,20.74
256518,0,0,5.0
93001,0,0,15.035
80589,0,0,19.99
226855,0,0,32.0
200619,7,0,28.96
7271,25,0,56.3
273977,0,0,4.29
272461,0,0,14.98
207851,12,0,13.99
282818,0,0,9.99
249121,7,0,39.95
115421,0,0,59.99
290574,0,0,31.92
225834,5,0,4.390000000000001
183627,0,0,14.31
188960,0,0,13.99
29318,0,0,1.98
127138,0,0,11.02
246145,750,0,22.99
189861,6,0,14.445
204570,0,0,17.95
248232,200,0,37.98
205343,0,0,33.485
14100,1,0,4.64
291149,0,0,6.465
42557,0,0,20.655
220905,0,0,24.95
260421,12,0,18.99
22498,0,0,12.54
49016,0,0,9.44
266699,0,0,13.98
114027,1,0,12.99
131637,0,0,6.98
169982,0,0,6.22
84893,0,0,43.56
200704,0,0,27.99
20667,0,0,26.14
80478,0,0,2.12
139351,0,0,37.49
228619,0,0,34.67
138147,0,0,5.220000000000001
145083,3,0,57.7
195454,3,0,42.92
99763,0,0,12.99
74523,0,0,9.915
210160,12,0,13.55
247416,2,0,16.48
41655,20,0,15.99
225463,0,0,59.99
280008,0,0,5.97
139768,0,0,8.36
57342,400,0,13.95
248220,0,0,12.78
285764,0,0,19.26
288327,0,0,2.6
25267,1,0,10.99
246505,0,0,21.72
217597,1,0,348.69
26240,0,0,29.99
166756,0,0,11.99
99966,0,0,4.93
136577,80,0,14.89
42118,0,0,21.0
108140,5,0,5.87
46317,0,0,67.99
78398,0,0,15.72
119836,52,0,4.63
48936,8,0,6.135
166532,0,0,8.49
250745,0,0,11.445
144241,52,0,5.49
196687,5,0,6.95
143203,0,0,10.99
291084,0,0,10.0
80933,0,0,7.49
67634,5,0,11.995
143906,3,0,72.8
125684,0,0,5.49
136245,0,0,20.99
255192,0,0,149.86
211848,0,0,94.99
103993,18,0,22.99
289582,0,0,69.8
284606,0,0,3.98
58581,0,0,6.99
49833,6,0,6.52
125449,16,0,6.98
24644,1,0,9.98
180748,0,0,142.0
224841,0,0,12.89
221229,5,0,4.97
210260,0,0,13.5
145616,3,0,51.77
216605,18,0,4.19
179622,0,0,15.95
160641,16,0,44.995000000000005
149198,0,0,52.65
18829,3,0,93.46
66971,0,0,36.0
31555,0,0,22.39
146849,0,0,20.65
238558,4,0,20.7
278994,12,0,28.73
233489,8,0,5.99
91920,0,0,30.93
21429,0,0,23.99
184951,8,0,3.055
385,0,0,17.95
106916,12,0,3.3
114196,92,0,26.99
210216,0,0,3.04
137264,5,0,2.08
52666,3,0,49.99
2179,3,0,67.78
202297,0,0,5.905
196564,2,0,45.07
92189,4,0,11.78
257921,75,0,2.38
30001,0,0,9.29
208292,0,0,58.82
290467,0,0,20.91
276020,37,0,11.5
278875,0,0,7.1
46137,5,0,14.0
98851,522,0,5.96
26836,16,0,20.49
240638,4,0,4.44
243143,0,0,9.95
69080,0,0,130.1
242074,0,0,18.965
216619,0,0,58.36
5759,0,0,32.935
206762,6,0,24.94
20145,0,0,16.82
23853,1,0,21.465
19378,2,0,44.85
260128,0,0,10.0
72236,63,0,22.99
60620,1,0,7.24
92592,0,0,21.99
197027,0,0,29.99
224885,1,0,10.98
1005,0,0,12.99
77299,0,0,4.29
92135,0,0,19.11
50934,0,0,206.98
69448,0,0,10.47
137327,0,0,10.985
145167,3,0,83.74
88078,72,0,105.78
237865,17,0,14.99
251729,0,0,60.18
70641,92,0,32.465
233064,1,0,3.38
291676,0,0,6.59
204735,0,0,22.48
253808,0,0,1.64
95746,0,0,9.815
241449,4,0,4.74
40625,0,0,4.75
99222,0,0,2.58
166198,5,0,3.305
60687,0,0,6.390000000000001
113616,0,0,9.495
114413,5,0,21.07
16361,3,0,4.475
267325,0,0,56.035
76514,0,0,19.99
49403,0,0,38.89
176809,0,0,9.99
94820,0,0,5.89
74394,0,0,11.79
268598,375,0,21.15
274240,0,0,3.49
267929,0,0,160.78
284130,0,0,65.0
26715,0,0,15.485
133274,75,0,6.26
279181,750,0,17.97
37534,0,0,16.68
191342,0,0,14.2
193788,0,0,15.38
73657,15,0,41.97
285437,0,0,7.62
114277,12,0,21.99
113140,0,0,14.99
241944,8,0,5.99
34310,6,0,20.99
114642,8,0,40.0
53967,3,0,24.27
234242,9,0,13.92
236451,0,0,29.95
160987,0,0,53.275000000000006
123445,6,0,14.99
143132,1,0,4.98
29660,0,0,69.38499999999999
265802,0,0,19.99
250241,72,0,3.995
88753,0,0,2.4450000000000003
294986,0,0,8.49
223241,0,0,9.49
228866,0,0,15.87
119400,0,0,6.24
57491,0,0,41.99
155631,5,0,5.425
189329,0,0,19.815
56538,0,0,9.98
145216,0,0,18.47
294238,0,0,6.96
41453,0,0,2.99
2202,2,0,97.46
192829,0,0,9.99
10060,0,0,3.29
71206,50,0,28.39
249831,0,0,7.03
199815,0,0,29.56
176213,2,0,5.79
259010,50,0,33.955
121125,1,0,9.26
100978,5,0,13.95
428,0,0,5.99
161972,0,0,9.49
21208,0,0,24.99
53989,0,0,11.99
169205,25,0,3.49
147766,0,0,16.77
176166,76,0,24.82
123781,10,0,14.99
137780,7,0,18.5
13059,6,0,4.99
280127,0,0,4.5600000000000005
185820,9,0,26.85
291462,8,0,67.99
135220,12,0,2.99
186888,6,0,24.3
36309,0,0,19.36
54161,0,0,7.640000000000001
218428,5,0,12.93
73372,42,0,40.99
118927,0,0,6.44
161574,0,0,153.05
183360,8,0,10.47
64516,0,0,177.83
277087,0,0,3.645
75745,0,0,56.3
244555,0,0,7.3
89838,0,0,1.99
9158,5,0,10.99
211249,0,0,126.99
207922,0,0,9.49
228037,0,0,2.87
50952,0,0,32.76
266831,237,0,12.239999999999998
778,0,0,92.98
162759,0,0,22.495
168695,0,0,23.09
254863,0,0,32.53
71893,500,0,16.1
89008,0,0,25.99
61623,6,0,12.99
47122,0,0,27.235
234464,0,0,26.66
245625,0,0,7.49
245072,24,0,61.99
237968,0,0,41.76
236125,150,0,25.99
115821,0,0,9.485
135617,8,0,53.47
122901,0,0,10.05
31099,78,0,2.885
209427,0,0,1.98
52629,4,0,13.99
94177,330,0,31.99
58469,0,0,15.0
102835,0,0,139.0
75797,0,0,6.49
286932,8,0,13.72
134674,0,0,17.99
216553,0,0,50.0
250237,24,0,15.09
69943,8,0,36.79
281281,165,0,24.945
94894,2,0,21.99
163270,0,0,67.98
181015,0,0,18.99
118836,1,0,9.5
201223,12,0,34.99
272378,6,0,13.66
78026,500,0,2.78
292052,2,0,26.165
130312,12,0,16.49
270476,0,0,6.55
137229,0,0,2.24
70196,0,0,26.72
49448,0,0,12.29
16949,2,0,20.99
145009,2,0,57.63
199290,0,0,5.69
93767,2,0,3.97
64670,0,0,12.335
37806,0,0,13.39
6668,6,0,35.99
285304,0,0,15.48
170852,0,0,7.515000000000001
280180,0,0,37.95
211049,0,0,3.12
293708,0,0,15.32
92707,0,0,8.93
84707,1,0,43.99
279946,6,0,4.975
159078,0,0,16.39
236577,0,0,1.24
211489,8,0,7.745
249984,0,0,35.65
233444,0,0,4.13
228035,0,0,1.25
24522,8,0,46.59
165307,0,0,73.46
9376,0,0,14.31
172759,0,0,3.37
252874,0,0,9.59
134112,0,0,7.195
20917,2,0,64.31
1510,2,0,34.5
56369,0,0,6.32
245381,0,0,4.995
195168,3,0,58.25
120515,40,0,14.99
6794,4,0,34.95
36383,0,0,3.775
194205,0,0,13.99
185869,0,0,81.18
287530,7,0,6.49
90307,24,0,11.985
279629,0,0,8.29
3951,0,0,5.79
125014,0,0,15.989999999999998
43727,0,0,17.735
32222,81,0,19.44
224868,61,0,4.39
166311,53,0,6.12
70165,0,0,45.0
57917,0,0,17.97
185824,0,0,74.41
76813,0,0,5.45
22173,0,0,17.14
243928,2,0,81.18
68066,91,0,24.95
266381,6,0,6.48
28053,0,0,23.21
285849,0,0,39.2
9983,0,0,13.9
244980,0,0,56.0
200046,9,0,35.99
201308,5,0,9.67
41656,5,0,7.495
246675,0,0,0.975
64988,4,0,8.68
140440,0,0,5.47
216066,0,0,52.99
7745,0,0,23.23
273429,0,0,1.36
77493,0,0,6.79
64511,0,0,43.19
222588,12,0,9.98
286121,0,0,4.99
6262,4,0,3.59
133547,0,0,1.54
153553,0,0,16.58
96815,0,0,13.95
217751,0,0,17.39
208134,0,0,29.99
86546,75,0,2.82
192094,0,0,107.98
62989,0,0,7.07
82524,5,0,2.09
277871,2,0,3.79
185377,9,0,2.69
40818,0,0,10.99
176240,0,0,30.45
25031,8,0,15.49
241843,0,0,4.06
112760,0,0,21.95
237105,0,0,29.99
188415,0,0,116.29
242099,0,0,33.32
295558,0,0,6.75
235280,750,0,177.6
200312,0,0,13.365
145202,0,0,29.36
75925,8,0,53.09
40152,8,0,10.02
238832,61,0,10.89
236499,38,0,49.22
217485,0,0,11.49
51057,4,0,45.99
299214,5,0,7.99
84900,0,0,3.19
77353,0,0,3.68
68331,4,0,2.79
30244,0,0,10.465
36789,6,0,6.79
65405,0,0,12.38
60189,12,0,17.98
120057,0,0,5.79
220269,0,0,5.39
9105,500,0,12.99
18812,3,0,93.46
87293,0,0,5.39
110135,0,0,46.47
91552,30,0,23.13
46034,0,0,5.74
213777,0,0,16.99
269095,0,0,17.66
295127,12,0,2.185
246526,0,0,79.97
287944,0,0,7.99
207521,0,0,3.49
210472,0,0,5.56
216847,0,0,3.29
21187,0,0,48.98
56533,0,0,9.99
274862,0,0,9.3
257880,48,0,22.475
9908,0,0,47.39
89306,0,0,25.0
156871,0,0,74.38
128152,0,0,34.99
243276,2,0,27.99
277841,0,0,23.155
228298,0,0,7.99
168348,6,0,42.69
55816,12,0,30.99
171662,0,0,15.985
184160,0,0,7.38
187409,0,0,52.99
228439,0,0,3.19
277282,0,0,14.99
160975,0,0,25.83
97474,0,0,19.88
168992,64,0,14.9
155715,71,0,8.15
178849,0,0,27.89
235599,0,0,7.99
285770,0,0,28.99
33671,0,0,10.935
210401,0,0,8.17
271762,16,0,21.78
235157,0,0,41.33
285128,0,0,5.985
177496,0,0,8.89
126127,0,0,13.99
278836,0,0,12.495
41558,4,0,59.88
264980,0,0,17.15
94797,0,0,42.475
146881,2,0,4.68
17505,0,0,5.99
41087,0,0,27.17
105890,0,0,46.99
113225,0,0,16.99
289040,5,0,21.36
97371,0,0,22.48
83381,0,0,1.745
285097,0,0,11.8
216274,6,0,32.99
280137,0,0,15.989999999999998
83223,4,0,1.49
181279,0,0,23.99
227204,0,0,2.04
261713,8,0,34.99
77625,4,0,43.35
259630,0,0,32.95
65253,2,0,51.99
277740,750,0,20.39
5463,0,0,20.78
87219,0,0,3.59
250250,0,0,10.43
171904,2,0,24.88
255312,0,0,10.99
134971,72,0,32.99
239387,2,0,25.99
66909,0,0,65.06
108925,6,0,39.98
161746,0,0,77.0
166608,6,0,23.75
189661,4,0,26.99
178715,17,0,8.4
180196,0,0,12.99
42378,0,0,16.16
20131,0,0,26.14
184548,0,0,11.68
39536,0,0,6.105
243078,0,0,14.99
67465,56,0,6.33
3494,0,0,40.47
166323,0,0,25.0
53265,1,0,17.95
240223,84,0,48.485
282314,50,0,11.99
133236,0,0,17.3
242281,64,0,13.99
239308,2,0,15.99
263371,4,0,27.0
105903,9,0,46.38
233278,0,0,39.69
36989,5,0,11.09
19027,2,0,50.19
180538,12,0,47.59
127928,6,0,8.92
240917,2,0,295.0
119270,0,0,24.99
224805,0,0,5.885
294083,4,0,2.94
119186,76,0,10.97
1457,0,0,50.76
67140,0,0,9.99
60362,0,0,11.69
146783,3,0,20.27
58103,0,0,14.99
66311,0,0,63.48
76048,0,0,13.96
181602,6,0,24.0
81278,86,0,2.475
23676,2,0,50.1
211628,5,0,52.99
142678,2,0,35.47
120091,0,0,12.48
251691,0,0,21.39
8020,0,0,114.92
286300,0,0,14.875
56608,40,0,42.435
157911,0,0,3.12
106179,0,0,25.98
267837,12,0,39.99
77191,0,0,3.92
20373,0,0,23.42
276479,5,0,1.48
125548,0,0,5.99
153336,0,0,2.38
21336,0,0,7.99
166368,0,0,4.185
56387,0,0,13.64
251403,0,0,12.99
83267,64,0,17.439999999999998
270328,0,0,43.4
242185,0,0,17.34
33346,6,0,3.89
97452,0,0,5.36
74656,1,0,22.475
221882,9,0,2.99
69143,0,0,58.13
60886,0,0,39.275
234967,0,0,13.99
287174,0,0,56.78
92037,0,0,6.675000000000001
189140,0,0,12.99
286277,0,0,13.27
243542,0,0,26.98
290369,8,0,2.27
193781,5,0,11.11
126973,0,0,17.95
211816,0,0,16.99
282956,0,0,17.49
155048,35,0,9.99
298075,4658,0,9.49
218457,0,0,17.99
91423,0,0,4.1
171311,0,0,21.85
50598,0,0,37.85
9989,0,0,2.905
61089,5,0,12.0
9945,22,0,16.38
2174,2,0,24.29
23877,8,0,4.01
222488,4,0,29.99
68064,59,0,38.34
30370,0,0,1.585
6648,0,0,6.99
151541,5,0,24.99
229670,0,0,18.99
174770,0,0,9.98
1923,2,0,52.61
299146,4,0,66.48
161747,0,0,42.9
114249,0,0,3.82
212706,4,0,13.88
271284,0,0,1.99
160546,0,0,10.465
185147,6,0,19.25
29857,1,0,22.545
33105,0,0,2.58
110153,0,0,118.7
164055,0,0,4.73
164121,0,0,39.99
275126,6,0,38.94
248302,0,0,23.99
113342,0,0,1.0
219543,3301,0,14.04
20992,2,0,54.27
145905,2,0,35.63
175327,0,0,1.94
213994,0,0,65.2
61735,0,0,49.405
244992,3,0,29.99
279020,0,0,11.9
257435,0,0,6.67
158878,2,0,4.99
241111,3,0,10.0
103852,0,0,46.99
2605,2,0,56.37
229125,8,0,26.99
202616,4,0,14.98
255580,0,0,30.95
209080,5,0,7.99
48170,0,0,5.745
112182,0,0,11.54
246633,0,0,10.6
275078,33,0,7.96
46564,0,0,13.19
243784,0,0,17.59
85823,1,0,5.18
36296,0,0,5.32
179950,0,0,12.25
136011,63,0,20.99
113210,25,0,17.47
216339,44,0,18.745
180105,5,0,10.76
180998,0,0,18.99
153981,0,0,1.99
165989,0,0,6.08
261539,0,0,3.98
34640,0,0,15.23
244037,0,0,4.79
200246,25,0,33.99
274773,0,0,12.995
133433,0,0,102.47
190591,0,0,9.0
231794,0,0,23.24
163959,25,0,6.01
157467,25,0,150.205
44251,22,0,32.39
162254,0,0,8.77
285217,25,0,2.27
214027,0,0,13.99
194330,4,0,4.49
118483,0,0,12.88
57019,0,0,54.99
181133,0,0,15.71
70595,0,0,19.25
248737,0,0,80.0
167062,3,0,8.99
200274,0,0,9.63
23702,20,0,5.99
156615,0,0,67.25999999999999
79678,0,0,4.79
115152,0,0,9.64
15304,8,0,46.54
115232,2,0,41.29
146565,2,0,57.63
25876,0,0,3.99
297327,0,0,4.9
186289,0,0,38.815
62084,0,0,68.45
293377,0,0,37.05
200044,5,0,2.18
196188,3,0,74.53
159414,7,0,35.9
95437,0,0,14.635
10829,0,0,5.48
109341,0,0,14.95
279680,0,0,9.69
91283,4,0,36.99
129933,2,0,29.7
224650,0,0,9.2
287101,5,0,2.74
166363,0,0,5.19
95156,0,0,13.99
72809,0,0,103.99
7968,2,0,8.92
272914,0,0,691.16
127096,0,0,12.66
251342,0,0,9.33
143691,2,0,56.37
238153,99,0,37.99
94180,0,0,22.255
292990,2,0,0.89
179303,0,0,7.45
89572,0,0,12.06
175943,0,0,4.97
118955,0,0,12.99
227508,500,0,15.31
282163,0,0,2.99
224728,0,0,4.595
21355,599999999999998,0,12.49
51249,2,0,7.25
125372,2,0,35.18
233663,12,0,47.32
197723,0,0,115.12
297457,0,0,29.56
130070,75,0,1.945
93282,0,0,25.58
198683,0,0,2.095
153494,4,0,14.99
261371,1,0,29.31
233058,0,0,45.25
228555,2,0,26.48
16826,0,0,10.75
3366,0,0,7.74
138735,0,0,42.635000000000005
212283,24,0,19.495
257172,0,0,13.32
292959,0,0,27.235
174353,9,0,5.49
192270,0,0,8.49
90749,0,0,25.95
160940,0,0,9.79
70746,0,0,69.99
282313,25,0,3.64
41118,0,0,26.96
42181,0,0,16.89
122653,18,0,19.49
265279,0,0,10.09
75020,0,0,38.98
187183,0,0,25.99
140008,0,0,15.485
295184,49,0,17.74
174680,0,0,3.375
172186,6,0,47.25
276709,4,0,2.92
274384,9,0,1.69
254591,5,0,1.0
6051,0,0,13.95
109007,0,0,8.715
37771,0,0,5.734999999999999
105972,0,0,29.98
167871,0,0,8.0
46514,0,0,66.99
49053,0,0,27.24
155020,0,0,6.76
3612,0,0,96.4
117732,0,0,44.99
6866,0,0,3.79
297721,0,0,6.99
280592,6,0,3.99
261308,0,0,9.25
271853,36,0,21.94
148130,0,0,16.98
70630,2,0,11.96
137454,0,0,8.05
290932,0,0,29.99
159240,9,0,3.22
252107,0,0,21.99
63611,0,0,40.0
134702,47,0,9.8
54931,6,0,13.96
229486,36,0,30.52
89664,0,0,8.64
11796,4,0,5.98
72351,3,0,14.99
196270,3,0,48.62
110790,5,0,12.15
27882,0,0,8.87
191535,0,0,19.99
264521,0,0,4.12
31873,7,0,33.79
112931,0,0,16.99
106112,0,0,12.995
104468,0,0,20.365
239841,0,0,4.695
221847,9,0,3.26
64536,28,0,8.49
32051,9,0,11.595
38093,0,0,4.31
242787,0,0,14.39
117180,12,0,21.99
109297,0,0,11.99
196496,2,0,31.55
172589,7,0,4.99
169659,0,0,2.98
262830,0,0,47.99
118796,82,0,7.63
148696,3,0,128.44
274997,0,0,5.69
248041,500,0,72.98
202489,58,0,50.0
18533,0,0,7.79
236144,1,0,16.95
129958,1,0,6.98
124771,0,0,9.99
185909,0,0,9.98
59352,5,0,10.945
186801,1,0,45.99
125503,0,0,8.14
154214,0,0,6.52
203722,0,0,11.95
126067,11,0,12.48
177713,0,0,24.26
131734,6,0,23.22
80404,0,0,69.95
180461,0,0,17.965
182818,0,0,5.48
249860,0,0,21.33
213247,150,0,13.99
165038,0,0,1.29
69711,78,0,23.87
36144,0,0,7.45
146555,2,0,34.81
1932,2,0,97.46
268521,0,0,10.09
4464,9,0,31.405
147291,0,0,15.32
54739,0,0,5.79
7779,0,0,20.695
284339,5,0,2.97
167541,5,0,9.89
278380,8,0,1.0
7434,2,0,19.55
275298,0,0,27.04
270911,0,0,6.95
71747,0,0,36.83
54926,6,0,32.41
